Transaction_ID,Order_ID,Transaction_Mode,Rewards
TR_41013967,OR_31003480,Credit Card,No
TR_41013968,OR_31000307,Wallet,No
TR_41013969,OR_31000032,COD,No
TR_41013970,OR_31007036,UPI,Yes
TR_41013971,OR_31008641,Wallet,Yes
TR_41013972,OR_31006017,Wallet,No
TR_41013973,OR_31004037,Wallet,No
TR_41013974,OR_31005735,Debit Card,Yes
TR_41013975,OR_31000068,Credit Card,No
TR_41013976,OR_31009847,UPI,Yes
TR_41013977,OR_31006262,Credit Card,Yes
TR_41013978,OR_31003942,COD,No
TR_41013979,OR_31005310,COD,No
TR_41013980,OR_31002131,COD,Yes
TR_41013981,OR_31009675,Debit Card,Yes
TR_41013982,OR_31000902,Wallet,Yes
TR_41013983,OR_31001322,COD,Yes
TR_41013984,OR_31001896,Wallet,No
TR_41013985,OR_31002559,UPI,Yes
TR_41013986,OR_31003140,COD,No
TR_41013987,OR_31006234,Credit Card,No
TR_41013988,OR_31000999,Debit Card,Yes
TR_41013989,OR_31000545,Wallet,Yes
TR_41013990,OR_31007072,Wallet,No
TR_41013991,OR_31009135,COD,No
TR_41013992,OR_31001234,Debit Card,Yes
TR_41013993,OR_31008792,Wallet,Yes
TR_41013994,OR_31003315,UPI,Yes
TR_41013995,OR_31005922,Wallet,No
TR_41013996,OR_31002668,UPI,Yes
TR_41013997,OR_31000030,UPI,Yes
TR_41013998,OR_31004581,COD,No
TR_41013999,OR_31002164,Debit Card,No
TR_41014000,OR_31004599,UPI,Yes
TR_41014001,OR_31007788,Credit Card,No
TR_41014002,OR_31002320,Wallet,No
TR_41014003,OR_31005933,COD,Yes
TR_41014004,OR_31006144,COD,Yes
TR_41014005,OR_31006425,Wallet,No
TR_41014006,OR_31001309,UPI,No
TR_41014007,OR_31001870,Credit Card,No
TR_41014008,OR_31004442,Credit Card,No
TR_41014009,OR_31006010,COD,No
TR_41014010,OR_31006372,Wallet,No
TR_41014011,OR_31007646,Wallet,Yes
TR_41014012,OR_31006589,UPI,No
TR_41014013,OR_31006308,Credit Card,No
TR_41014014,OR_31009728,Credit Card,Yes
TR_41014015,OR_31000949,Debit Card,Yes
TR_41014016,OR_31009087,Credit Card,Yes
TR_41014017,OR_31002725,Wallet,No
TR_41014018,OR_31007258,Debit Card,No
TR_41014019,OR_31004050,Wallet,Yes
TR_41014020,OR_31009252,Wallet,Yes
TR_41014021,OR_31008882,UPI,Yes
TR_41014022,OR_31004864,Credit Card,Yes
TR_41014023,OR_31009296,Wallet,Yes
TR_41014024,OR_31007677,Credit Card,No
TR_41014025,OR_31005791,COD,No
TR_41014026,OR_31003848,Credit Card,No
TR_41014027,OR_31005385,Wallet,No
TR_41014028,OR_31000984,COD,No
TR_41014029,OR_31006733,COD,No
TR_41014030,OR_31003532,Debit Card,No
TR_41014031,OR_31003773,Debit Card,Yes
TR_41014032,OR_31008452,Credit Card,No
TR_41014033,OR_31009982,Wallet,No
TR_41014034,OR_31003706,COD,No
TR_41014035,OR_31002773,UPI,Yes
TR_41014036,OR_31008636,Credit Card,Yes
TR_41014037,OR_31000237,Credit Card,Yes
TR_41014038,OR_31007059,COD,No
TR_41014039,OR_31007789,UPI,Yes
TR_41014040,OR_31000039,Wallet,No
TR_41014041,OR_31003102,UPI,No
TR_41014042,OR_31000105,UPI,Yes
TR_41014043,OR_31009379,UPI,No
TR_41014044,OR_31006928,Wallet,Yes
TR_41014045,OR_31004054,Wallet,Yes
TR_41014046,OR_31002537,Credit Card,Yes
TR_41014047,OR_31001569,UPI,No
TR_41014048,OR_31001425,Wallet,Yes
TR_41014049,OR_31004652,UPI,No
TR_41014050,OR_31004957,Debit Card,Yes
TR_41014051,OR_31003445,COD,No
TR_41014052,OR_31008653,UPI,No
TR_41014053,OR_31000494,Wallet,Yes
TR_41014054,OR_31005865,COD,Yes
TR_41014055,OR_31002439,UPI,No
TR_41014056,OR_31003361,COD,No
TR_41014057,OR_31002706,COD,No
TR_41014058,OR_31009470,COD,Yes
TR_41014059,OR_31009180,Credit Card,Yes
TR_41014060,OR_31004286,Debit Card,Yes
TR_41014061,OR_31000698,Debit Card,Yes
TR_41014062,OR_31009674,Wallet,No
TR_41014063,OR_31000628,COD,Yes
TR_41014064,OR_31005157,UPI,Yes
TR_41014065,OR_31008132,UPI,No
TR_41014066,OR_31002089,Debit Card,Yes
TR_41014067,OR_31009464,COD,Yes
TR_41014068,OR_31001292,Debit Card,No
TR_41014069,OR_31003137,COD,No
TR_41014070,OR_31006673,COD,Yes
TR_41014071,OR_31005843,Credit Card,Yes
TR_41014072,OR_31004641,Debit Card,No
TR_41014073,OR_31007744,Wallet,No
TR_41014074,OR_31001256,Wallet,No
TR_41014075,OR_31009250,UPI,Yes
TR_41014076,OR_31000144,UPI,Yes
TR_41014077,OR_31001220,Credit Card,No
TR_41014078,OR_31005015,Wallet,Yes
TR_41014079,OR_31001957,COD,No
TR_41014080,OR_31002151,COD,No
TR_41014081,OR_31007162,Wallet,Yes
TR_41014082,OR_31004651,Debit Card,No
TR_41014083,OR_31007341,UPI,No
TR_41014084,OR_31006831,Wallet,Yes
TR_41014085,OR_31008810,Wallet,Yes
TR_41014086,OR_31006416,Debit Card,Yes
TR_41014087,OR_31004690,COD,No
TR_41014088,OR_31002273,COD,No
TR_41014089,OR_31006013,Wallet,No
TR_41014090,OR_31009494,Credit Card,No
TR_41014091,OR_31001955,COD,No
TR_41014092,OR_31001203,Debit Card,No
TR_41014093,OR_31009540,Debit Card,No
TR_41014094,OR_31003894,Debit Card,Yes
TR_41014095,OR_31000325,UPI,Yes
TR_41014096,OR_31008661,Credit Card,No
TR_41014097,OR_31008250,UPI,No
TR_41014098,OR_31004048,COD,No
TR_41014099,OR_31009604,COD,Yes
TR_41014100,OR_31008157,Wallet,Yes
TR_41014101,OR_31003768,Debit Card,No
TR_41014102,OR_31007183,Credit Card,Yes
TR_41014103,OR_31004764,Debit Card,Yes
TR_41014104,OR_31002488,COD,No
TR_41014105,OR_31003739,Debit Card,No
TR_41014106,OR_31002129,COD,No
TR_41014107,OR_31005967,Credit Card,No
TR_41014108,OR_31005660,Debit Card,Yes
TR_41014109,OR_31007838,COD,Yes
TR_41014110,OR_31006538,Wallet,No
TR_41014111,OR_31000380,UPI,No
TR_41014112,OR_31005977,Wallet,No
TR_41014113,OR_31004376,Credit Card,Yes
TR_41014114,OR_31006412,Debit Card,Yes
TR_41014115,OR_31003552,Wallet,No
TR_41014116,OR_31008026,Wallet,Yes
TR_41014117,OR_31005116,COD,No
TR_41014118,OR_31005694,Credit Card,No
TR_41014119,OR_31008121,COD,No
TR_41014120,OR_31007918,Debit Card,No
TR_41014121,OR_31000903,Credit Card,No
TR_41014122,OR_31003744,Wallet,Yes
TR_41014123,OR_31003092,UPI,Yes
TR_41014124,OR_31003563,Credit Card,No
TR_41014125,OR_31005607,Debit Card,No
TR_41014126,OR_31004440,Debit Card,Yes
TR_41014127,OR_31008194,COD,No
TR_41014128,OR_31009945,Credit Card,No
TR_41014129,OR_31003445,Wallet,No
TR_41014130,OR_31006707,Debit Card,Yes
TR_41014131,OR_31005202,Wallet,No
TR_41014132,OR_31000623,COD,No
TR_41014133,OR_31008727,Wallet,Yes
TR_41014134,OR_31008237,Debit Card,No
TR_41014135,OR_31004304,Wallet,No
TR_41014136,OR_31003183,Debit Card,Yes
TR_41014137,OR_31003828,UPI,Yes
TR_41014138,OR_31003145,Debit Card,No
TR_41014139,OR_31000525,COD,No
TR_41014140,OR_31000728,Wallet,No
TR_41014141,OR_31001972,Debit Card,Yes
TR_41014142,OR_31006728,UPI,Yes
TR_41014143,OR_31006424,UPI,No
TR_41014144,OR_31002992,Wallet,Yes
TR_41014145,OR_31008375,Wallet,No
TR_41014146,OR_31001244,Debit Card,Yes
TR_41014147,OR_31007254,COD,No
TR_41014148,OR_31005933,Wallet,Yes
TR_41014149,OR_31004799,UPI,No
TR_41014150,OR_31000501,UPI,No
TR_41014151,OR_31005407,UPI,Yes
TR_41014152,OR_31003023,COD,No
TR_41014153,OR_31007990,COD,Yes
TR_41014154,OR_31007021,Debit Card,No
TR_41014155,OR_31003255,Wallet,No
TR_41014156,OR_31000160,Credit Card,Yes
TR_41014157,OR_31001828,UPI,No
TR_41014158,OR_31007897,UPI,Yes
TR_41014159,OR_31009148,COD,Yes
TR_41014160,OR_31003595,UPI,No
TR_41014161,OR_31009109,Debit Card,Yes
TR_41014162,OR_31005383,Wallet,No
TR_41014163,OR_31008704,Wallet,Yes
TR_41014164,OR_31001198,Wallet,No
TR_41014165,OR_31003385,Debit Card,Yes
TR_41014166,OR_31003027,Credit Card,No
TR_41014167,OR_31008245,Credit Card,Yes
TR_41014168,OR_31001772,Credit Card,Yes
TR_41014169,OR_31007756,Wallet,Yes
TR_41014170,OR_31008402,Debit Card,Yes
TR_41014171,OR_31002861,Debit Card,Yes
TR_41014172,OR_31000079,Debit Card,Yes
TR_41014173,OR_31000166,COD,No
TR_41014174,OR_31007891,Wallet,No
TR_41014175,OR_31009810,Credit Card,Yes
TR_41014176,OR_31007516,COD,No
TR_41014177,OR_31004227,Debit Card,Yes
TR_41014178,OR_31002581,Credit Card,Yes
TR_41014179,OR_31004341,COD,Yes
TR_41014180,OR_31006470,Credit Card,Yes
TR_41014181,OR_31000722,Credit Card,No
TR_41014182,OR_31001278,Credit Card,No
TR_41014183,OR_31008954,COD,No
TR_41014184,OR_31007542,Credit Card,Yes
TR_41014185,OR_31003133,Credit Card,No
TR_41014186,OR_31004709,Wallet,No
TR_41014187,OR_31008945,Debit Card,Yes
TR_41014188,OR_31000393,Credit Card,No
TR_41014189,OR_31009731,UPI,No
TR_41014190,OR_31007948,COD,Yes
TR_41014191,OR_31001192,Credit Card,Yes
TR_41014192,OR_31008190,Wallet,No
TR_41014193,OR_31006972,UPI,Yes
TR_41014194,OR_31006436,COD,No
TR_41014195,OR_31008696,Debit Card,No
TR_41014196,OR_31004833,Debit Card,No
TR_41014197,OR_31007198,Credit Card,Yes
TR_41014198,OR_31001667,UPI,No
TR_41014199,OR_31002869,COD,Yes
TR_41014200,OR_31009780,COD,No
TR_41014201,OR_31000284,COD,Yes
TR_41014202,OR_31000087,COD,Yes
TR_41014203,OR_31000908,Credit Card,Yes
TR_41014204,OR_31008541,COD,No
TR_41014205,OR_31006128,Debit Card,No
TR_41014206,OR_31006723,Credit Card,Yes
TR_41014207,OR_31007469,Credit Card,Yes
TR_41014208,OR_31004033,Wallet,Yes
TR_41014209,OR_31007260,Credit Card,No
TR_41014210,OR_31007648,Debit Card,Yes
TR_41014211,OR_31006614,Credit Card,No
TR_41014212,OR_31006717,COD,No
TR_41014213,OR_31007479,Debit Card,Yes
TR_41014214,OR_31008481,Wallet,No
TR_41014215,OR_31002926,Credit Card,No
TR_41014216,OR_31007303,Wallet,No
TR_41014217,OR_31008431,UPI,No
TR_41014218,OR_31006473,Wallet,No
TR_41014219,OR_31002607,Wallet,Yes
TR_41014220,OR_31005030,Debit Card,No
TR_41014221,OR_31002933,Debit Card,Yes
TR_41014222,OR_31000302,Debit Card,Yes
TR_41014223,OR_31005509,Wallet,Yes
TR_41014224,OR_31001678,Debit Card,Yes
TR_41014225,OR_31006383,Debit Card,No
TR_41014226,OR_31004552,UPI,Yes
TR_41014227,OR_31006663,Debit Card,Yes
TR_41014228,OR_31006503,Debit Card,No
TR_41014229,OR_31005662,COD,No
TR_41014230,OR_31008470,COD,Yes
TR_41014231,OR_31005074,Debit Card,No
TR_41014232,OR_31000405,COD,Yes
TR_41014233,OR_31007513,Wallet,Yes
TR_41014234,OR_31005027,Credit Card,Yes
TR_41014235,OR_31002098,Wallet,No
TR_41014236,OR_31004659,Credit Card,Yes
TR_41014237,OR_31008148,Credit Card,No
TR_41014238,OR_31002245,UPI,No
TR_41014239,OR_31001917,COD,No
TR_41014240,OR_31001487,Debit Card,Yes
TR_41014241,OR_31000498,UPI,No
TR_41014242,OR_31005745,COD,No
TR_41014243,OR_31000049,COD,Yes
TR_41014244,OR_31007084,Credit Card,Yes
TR_41014245,OR_31002605,Wallet,Yes
TR_41014246,OR_31006153,UPI,No
TR_41014247,OR_31004643,COD,No
TR_41014248,OR_31007560,UPI,No
TR_41014249,OR_31003767,Debit Card,No
TR_41014250,OR_31007229,COD,Yes
TR_41014251,OR_31008516,Credit Card,No
TR_41014252,OR_31001512,Debit Card,Yes
TR_41014253,OR_31009501,Credit Card,No
TR_41014254,OR_31007447,Wallet,No
TR_41014255,OR_31006315,Wallet,No
TR_41014256,OR_31001820,Credit Card,No
TR_41014257,OR_31001917,COD,No
TR_41014258,OR_31003672,COD,No
TR_41014259,OR_31003321,COD,Yes
TR_41014260,OR_31009677,Credit Card,No
TR_41014261,OR_31004020,COD,No
TR_41014262,OR_31000570,Debit Card,Yes
TR_41014263,OR_31004934,Wallet,No
TR_41014264,OR_31001547,UPI,No
TR_41014265,OR_31000550,COD,No
TR_41014266,OR_31005308,UPI,No
TR_41014267,OR_31009563,COD,Yes
TR_41014268,OR_31009477,COD,No
TR_41014269,OR_31004336,UPI,Yes
TR_41014270,OR_31001865,UPI,No
TR_41014271,OR_31004670,COD,Yes
TR_41014272,OR_31005740,Debit Card,Yes
TR_41014273,OR_31001632,UPI,No
TR_41014274,OR_31000682,UPI,No
TR_41014275,OR_31002351,Wallet,Yes
TR_41014276,OR_31000344,Wallet,No
TR_41014277,OR_31004203,COD,No
TR_41014278,OR_31008728,Debit Card,Yes
TR_41014279,OR_31003801,UPI,No
TR_41014280,OR_31000048,Debit Card,No
TR_41014281,OR_31000653,UPI,No
TR_41014282,OR_31007380,Debit Card,No
TR_41014283,OR_31003613,UPI,Yes
TR_41014284,OR_31009025,UPI,No
TR_41014285,OR_31007066,Debit Card,Yes
TR_41014286,OR_31008992,UPI,No
TR_41014287,OR_31006114,Debit Card,No
TR_41014288,OR_31000954,Debit Card,No
TR_41014289,OR_31008613,Debit Card,No
TR_41014290,OR_31002609,COD,Yes
TR_41014291,OR_31009622,Debit Card,No
TR_41014292,OR_31002411,Credit Card,Yes
TR_41014293,OR_31005824,Credit Card,No
TR_41014294,OR_31000649,COD,Yes
TR_41014295,OR_31003808,COD,No
TR_41014296,OR_31002324,UPI,Yes
TR_41014297,OR_31005024,COD,Yes
TR_41014298,OR_31000724,Wallet,Yes
TR_41014299,OR_31008177,UPI,Yes
TR_41014300,OR_31000278,Wallet,Yes
TR_41014301,OR_31003818,UPI,Yes
TR_41014302,OR_31007806,COD,Yes
TR_41014303,OR_31009708,Credit Card,No
TR_41014304,OR_31006660,Wallet,No
TR_41014305,OR_31009903,Credit Card,No
TR_41014306,OR_31006587,Wallet,Yes
TR_41014307,OR_31004002,Debit Card,No
TR_41014308,OR_31007357,Wallet,Yes
TR_41014309,OR_31008289,UPI,No
TR_41014310,OR_31001030,Credit Card,No
TR_41014311,OR_31009019,Debit Card,Yes
TR_41014312,OR_31004096,COD,No
TR_41014313,OR_31007194,Debit Card,No
TR_41014314,OR_31006213,UPI,Yes
TR_41014315,OR_31003968,Wallet,No
TR_41014316,OR_31001304,Wallet,No
TR_41014317,OR_31002263,UPI,Yes
TR_41014318,OR_31006578,Wallet,No
TR_41014319,OR_31003372,Credit Card,Yes
TR_41014320,OR_31001810,Wallet,Yes
TR_41014321,OR_31006123,UPI,No
TR_41014322,OR_31002741,Credit Card,Yes
TR_41014323,OR_31003428,COD,Yes
TR_41014324,OR_31007353,UPI,No
TR_41014325,OR_31007082,UPI,Yes
TR_41014326,OR_31000565,UPI,Yes
TR_41014327,OR_31004672,UPI,No
TR_41014328,OR_31003632,COD,No
TR_41014329,OR_31002723,UPI,Yes
TR_41014330,OR_31007390,Credit Card,No
TR_41014331,OR_31008134,COD,Yes
TR_41014332,OR_31003061,UPI,Yes
TR_41014333,OR_31006674,COD,No
TR_41014334,OR_31003403,Wallet,No
TR_41014335,OR_31009971,UPI,No
TR_41014336,OR_31000610,UPI,Yes
TR_41014337,OR_31004068,COD,Yes
TR_41014338,OR_31001760,COD,Yes
TR_41014339,OR_31001028,Debit Card,Yes
TR_41014340,OR_31005759,Debit Card,Yes
TR_41014341,OR_31009877,Credit Card,No
TR_41014342,OR_31004910,COD,Yes
TR_41014343,OR_31002912,Debit Card,Yes
TR_41014344,OR_31002049,Credit Card,Yes
TR_41014345,OR_31001886,Debit Card,No
TR_41014346,OR_31005561,Debit Card,No
TR_41014347,OR_31000414,UPI,Yes
TR_41014348,OR_31009325,Wallet,Yes
TR_41014349,OR_31007298,Wallet,No
TR_41014350,OR_31009824,Debit Card,Yes
TR_41014351,OR_31009760,Credit Card,Yes
TR_41014352,OR_31004596,COD,No
TR_41014353,OR_31007680,COD,No
TR_41014354,OR_31006853,Debit Card,Yes
TR_41014355,OR_31002092,COD,No
TR_41014356,OR_31000555,Wallet,No
TR_41014357,OR_31000968,Wallet,No
TR_41014358,OR_31001873,Debit Card,Yes
TR_41014359,OR_31005833,Wallet,Yes
TR_41014360,OR_31002571,COD,Yes
TR_41014361,OR_31003678,UPI,Yes
TR_41014362,OR_31009048,COD,Yes
TR_41014363,OR_31002696,COD,No
TR_41014364,OR_31004665,Debit Card,No
TR_41014365,OR_31004386,Wallet,Yes
TR_41014366,OR_31007515,COD,Yes
TR_41014367,OR_31001397,UPI,Yes
TR_41014368,OR_31008654,COD,No
TR_41014369,OR_31007493,COD,Yes
TR_41014370,OR_31001479,Debit Card,Yes
TR_41014371,OR_31005988,UPI,Yes
TR_41014372,OR_31002334,Credit Card,Yes
TR_41014373,OR_31006970,Debit Card,Yes
TR_41014374,OR_31002122,COD,No
TR_41014375,OR_31008642,COD,No
TR_41014376,OR_31008328,COD,Yes
TR_41014377,OR_31003519,Credit Card,No
TR_41014378,OR_31002820,Wallet,No
TR_41014379,OR_31009330,Credit Card,No
TR_41014380,OR_31007414,UPI,No
TR_41014381,OR_31009333,COD,No
TR_41014382,OR_31003628,Wallet,Yes
TR_41014383,OR_31005127,Wallet,No
TR_41014384,OR_31006232,Debit Card,No
TR_41014385,OR_31000172,Wallet,Yes
TR_41014386,OR_31004481,COD,No
TR_41014387,OR_31009952,Credit Card,No
TR_41014388,OR_31005074,UPI,No
TR_41014389,OR_31006724,Wallet,No
TR_41014390,OR_31001359,UPI,Yes
TR_41014391,OR_31002856,Wallet,No
TR_41014392,OR_31004978,Credit Card,Yes
TR_41014393,OR_31000995,COD,No
TR_41014394,OR_31002242,COD,Yes
TR_41014395,OR_31000984,COD,No
TR_41014396,OR_31000420,Debit Card,No
TR_41014397,OR_31005465,Debit Card,No
TR_41014398,OR_31009045,Wallet,Yes
TR_41014399,OR_31007160,Debit Card,No
TR_41014400,OR_31001911,UPI,No
TR_41014401,OR_31006773,COD,No
TR_41014402,OR_31007854,UPI,No
TR_41014403,OR_31004474,UPI,Yes
TR_41014404,OR_31007043,UPI,No
TR_41014405,OR_31003574,Debit Card,No
TR_41014406,OR_31002738,Credit Card,No
TR_41014407,OR_31000519,Credit Card,No
TR_41014408,OR_31007129,Credit Card,No
TR_41014409,OR_31009223,COD,Yes
TR_41014410,OR_31006866,COD,Yes
TR_41014411,OR_31004020,Wallet,Yes
TR_41014412,OR_31008285,COD,No
TR_41014413,OR_31000103,UPI,No
TR_41014414,OR_31005912,Credit Card,Yes
TR_41014415,OR_31008512,Wallet,Yes
TR_41014416,OR_31006908,UPI,Yes
TR_41014417,OR_31005569,COD,Yes
TR_41014418,OR_31009562,Debit Card,No
TR_41014419,OR_31002810,COD,No
TR_41014420,OR_31003663,Credit Card,Yes
TR_41014421,OR_31006787,Wallet,No
TR_41014422,OR_31008512,COD,No
TR_41014423,OR_31007703,UPI,No
TR_41014424,OR_31009357,Credit Card,No
TR_41014425,OR_31007054,Credit Card,No
TR_41014426,OR_31000152,Credit Card,Yes
TR_41014427,OR_31003462,UPI,No
TR_41014428,OR_31000247,COD,Yes
TR_41014429,OR_31007304,Credit Card,Yes
TR_41014430,OR_31007479,UPI,Yes
TR_41014431,OR_31002194,Credit Card,No
TR_41014432,OR_31008123,Debit Card,Yes
TR_41014433,OR_31006186,UPI,No
TR_41014434,OR_31008674,Wallet,No
TR_41014435,OR_31005307,Credit Card,No
TR_41014436,OR_31004784,Wallet,Yes
TR_41014437,OR_31002879,Debit Card,No
TR_41014438,OR_31009344,Debit Card,Yes
TR_41014439,OR_31002543,UPI,Yes
TR_41014440,OR_31008838,UPI,Yes
TR_41014441,OR_31002784,UPI,No
TR_41014442,OR_31007075,Credit Card,No
TR_41014443,OR_31004672,Wallet,No
TR_41014444,OR_31003760,Credit Card,Yes
TR_41014445,OR_31007652,Debit Card,No
TR_41014446,OR_31006098,Wallet,No
TR_41014447,OR_31004579,Credit Card,Yes
TR_41014448,OR_31001155,UPI,No
TR_41014449,OR_31009265,COD,No
TR_41014450,OR_31009402,Wallet,Yes
TR_41014451,OR_31000503,Credit Card,No
TR_41014452,OR_31009670,COD,No
TR_41014453,OR_31008744,UPI,No
TR_41014454,OR_31001860,Wallet,No
TR_41014455,OR_31005530,UPI,Yes
TR_41014456,OR_31006873,UPI,No
TR_41014457,OR_31006010,Credit Card,No
TR_41014458,OR_31008182,COD,Yes
TR_41014459,OR_31007216,UPI,No
TR_41014460,OR_31002141,Credit Card,Yes
TR_41014461,OR_31003680,Wallet,No
TR_41014462,OR_31003209,UPI,Yes
TR_41014463,OR_31000728,Wallet,No
TR_41014464,OR_31004252,COD,Yes
TR_41014465,OR_31002948,Wallet,No
TR_41014466,OR_31001968,UPI,Yes
TR_41014467,OR_31004166,COD,No
TR_41014468,OR_31009334,COD,No
TR_41014469,OR_31002369,Wallet,Yes
TR_41014470,OR_31007780,Wallet,Yes
TR_41014471,OR_31001634,Debit Card,No
TR_41014472,OR_31009235,Wallet,No
TR_41014473,OR_31009679,Debit Card,No
TR_41014474,OR_31005475,Debit Card,No
TR_41014475,OR_31002007,Wallet,No
TR_41014476,OR_31005773,Debit Card,No
TR_41014477,OR_31004329,COD,Yes
TR_41014478,OR_31007044,Debit Card,Yes
TR_41014479,OR_31003527,Wallet,Yes
TR_41014480,OR_31002675,Credit Card,Yes
TR_41014481,OR_31006955,UPI,Yes
TR_41014482,OR_31000562,Wallet,Yes
TR_41014483,OR_31004606,Debit Card,Yes
TR_41014484,OR_31004333,Wallet,No
TR_41014485,OR_31005264,Credit Card,Yes
TR_41014486,OR_31008087,UPI,Yes
TR_41014487,OR_31000994,Debit Card,Yes
TR_41014488,OR_31008563,COD,Yes
TR_41014489,OR_31009412,Credit Card,No
TR_41014490,OR_31006804,UPI,Yes
TR_41014491,OR_31003951,COD,Yes
TR_41014492,OR_31000190,Credit Card,No
TR_41014493,OR_31002441,Credit Card,Yes
TR_41014494,OR_31006025,UPI,No
TR_41014495,OR_31007072,Debit Card,Yes
TR_41014496,OR_31008325,Wallet,Yes
TR_41014497,OR_31003031,Debit Card,Yes
TR_41014498,OR_31009504,Debit Card,Yes
TR_41014499,OR_31007092,Wallet,No
TR_41014500,OR_31006055,UPI,No
TR_41014501,OR_31004707,Credit Card,Yes
TR_41014502,OR_31007286,Wallet,Yes
TR_41014503,OR_31002390,Wallet,No
TR_41014504,OR_31005016,Credit Card,Yes
TR_41014505,OR_31005277,UPI,No
TR_41014506,OR_31002736,Wallet,No
TR_41014507,OR_31004751,UPI,Yes
TR_41014508,OR_31002407,Wallet,Yes
TR_41014509,OR_31003661,Wallet,Yes
TR_41014510,OR_31009786,Credit Card,Yes
TR_41014511,OR_31008127,Wallet,No
TR_41014512,OR_31000375,COD,Yes
TR_41014513,OR_31001172,Wallet,No
TR_41014514,OR_31008319,Credit Card,No
TR_41014515,OR_31001551,COD,Yes
TR_41014516,OR_31000980,UPI,No
TR_41014517,OR_31002679,Credit Card,Yes
TR_41014518,OR_31008360,COD,Yes
TR_41014519,OR_31003858,COD,Yes
TR_41014520,OR_31008820,Debit Card,Yes
TR_41014521,OR_31008506,COD,No
TR_41014522,OR_31004011,UPI,Yes
TR_41014523,OR_31002190,Credit Card,Yes
TR_41014524,OR_31005834,Credit Card,Yes
TR_41014525,OR_31000308,COD,Yes
TR_41014526,OR_31003446,Debit Card,Yes
TR_41014527,OR_31007943,UPI,Yes
TR_41014528,OR_31000140,Credit Card,No
TR_41014529,OR_31007661,UPI,No
TR_41014530,OR_31006560,COD,No
TR_41014531,OR_31004888,COD,No
TR_41014532,OR_31005795,Debit Card,No
TR_41014533,OR_31003390,Debit Card,Yes
TR_41014534,OR_31009026,Wallet,No
TR_41014535,OR_31008057,Credit Card,No
TR_41014536,OR_31009278,Wallet,Yes
TR_41014537,OR_31000401,UPI,Yes
TR_41014538,OR_31000104,UPI,No
TR_41014539,OR_31000973,Wallet,No
TR_41014540,OR_31006114,Debit Card,No
TR_41014541,OR_31000727,Wallet,No
TR_41014542,OR_31009062,Wallet,No
TR_41014543,OR_31006752,COD,Yes
TR_41014544,OR_31005658,Wallet,No
TR_41014545,OR_31000557,Credit Card,No
TR_41014546,OR_31002960,UPI,Yes
TR_41014547,OR_31005495,Credit Card,Yes
TR_41014548,OR_31009864,COD,No
TR_41014549,OR_31009866,Wallet,Yes
TR_41014550,OR_31009318,Credit Card,No
TR_41014551,OR_31004957,UPI,No
TR_41014552,OR_31009324,COD,No
TR_41014553,OR_31005145,COD,Yes
TR_41014554,OR_31007446,UPI,No
TR_41014555,OR_31002434,Debit Card,No
TR_41014556,OR_31001478,Debit Card,Yes
TR_41014557,OR_31001488,Credit Card,Yes
TR_41014558,OR_31005048,UPI,Yes
TR_41014559,OR_31005346,Credit Card,No
TR_41014560,OR_31002580,UPI,Yes
TR_41014561,OR_31005478,UPI,Yes
TR_41014562,OR_31006186,Wallet,Yes
TR_41014563,OR_31006150,Credit Card,No
TR_41014564,OR_31008988,COD,Yes
TR_41014565,OR_31008381,UPI,No
TR_41014566,OR_31002160,UPI,No
TR_41014567,OR_31009620,Wallet,No
TR_41014568,OR_31009831,Wallet,No
TR_41014569,OR_31007138,Credit Card,No
TR_41014570,OR_31003306,UPI,No
TR_41014571,OR_31000439,UPI,Yes
TR_41014572,OR_31003768,Debit Card,Yes
TR_41014573,OR_31009026,Wallet,Yes
TR_41014574,OR_31005085,COD,No
TR_41014575,OR_31006283,COD,Yes
TR_41014576,OR_31007076,Debit Card,Yes
TR_41014577,OR_31000888,Debit Card,Yes
TR_41014578,OR_31009298,Wallet,No
TR_41014579,OR_31000342,Wallet,No
TR_41014580,OR_31006770,COD,Yes
