Order_ID,Customer_ID,Product_ID,Order_Date,Order_Time,Quantity,Coupon,Coupon_Discount,DP_ID
OR_31012430,CS_11009565,PD_21007399,2025-03-02,21:40:18,10,SUMMER15,20,DV_61000002
OR_31012431,CS_11008664,PD_21006318,2025-01-15,19:03:05,2,FESTIVE20,10,DV_61000004
OR_31012432,CS_11006523,PD_21009291,2024-11-24,5:27:06,7,No Coupons,0,DV_61000002
OR_31012433,CS_11009714,PD_21009108,2024-04-08,23:44:18,1,SUMMER15,20,DV_61000002
OR_31012434,CS_11000479,PD_21008237,2024-05-22,12:08:29,8,No Coupons,0,DV_61000004
OR_31012435,CS_11007980,PD_21002418,2024-09-21,3:01:53,7,No Coupons,0,DV_61000001
OR_31012436,CS_11002726,PD_21008244,2024-10-21,16:50:35,5,SUMMER15,10,DV_61000003
OR_31012437,CS_11007136,PD_21009306,2024-10-10,14:48:05,3,No Coupons,0,DV_61000005
OR_31012438,CS_11009007,PD_21003288,2024-11-26,7:00:39,9,MACRO40,20,DV_61000004
OR_31012439,CS_11004323,PD_21009317,2024-07-14,14:21:01,8,No Coupons,0,DV_61000004
OR_31012440,CS_11003260,PD_21005320,2025-02-13,14:57:21,2,No Coupons,0,DV_61000005
OR_31012441,CS_11009495,PD_21004512,2024-04-27,8:41:27,1,SUMMER15,10,DV_61000002
OR_31012442,CS_11007827,PD_21000655,2024-06-03,13:42:26,7,MACRO40,10,DV_61000003
OR_31012443,CS_11009700,PD_21009780,2025-02-16,1:42:04,4,No Coupons,0,DV_61000002
OR_31012444,CS_11007694,PD_21007346,2024-08-14,1:55:45,9,No Coupons,0,DV_61000005
OR_31012445,CS_11009528,PD_21005876,2024-08-25,13:58:58,10,MACRO40,15,DV_61000005
OR_31012446,CS_11001369,PD_21002593,2024-03-12,0:18:35,8,No Coupons,0,DV_61000003
OR_31012447,CS_11001757,PD_21000539,2024-07-05,6:38:29,6,FESTIVE20,10,DV_61000005
OR_31012448,CS_11007690,PD_21003315,2024-08-25,8:12:28,8,MACRO40,20,DV_61000005
OR_31012449,CS_11009173,PD_21007833,2024-05-29,20:08:35,4,SUMMER15,20,DV_61000003
OR_31012450,CS_11002768,PD_21006257,2024-07-03,17:40:26,2,FESTIVE20,20,DV_61000004
OR_31012451,CS_11008110,PD_21003813,2024-05-17,18:20:41,2,MACRO40,20,DV_61000002
OR_31012452,CS_11000255,PD_21000691,2024-07-27,15:34:55,3,FESTIVE20,15,DV_61000004
OR_31012453,CS_11004759,PD_21003241,2025-01-15,15:03:57,10,No Coupons,0,DV_61000004
OR_31012454,CS_11007311,PD_21008065,2025-01-30,1:50:15,9,FESTIVE20,10,DV_61000002
OR_31012455,CS_11001360,PD_21004921,2024-06-11,11:18:44,6,FESTIVE20,10,DV_61000004
OR_31012456,CS_11004289,PD_21005562,2025-01-10,9:26:11,7,SUMMER15,10,DV_61000003
OR_31012457,CS_11001058,PD_21002624,2025-01-17,13:05:19,10,WELCOME10,20,DV_61000002
OR_31012458,CS_11004729,PD_21002830,2025-01-24,23:07:44,7,WELCOME10,10,DV_61000001
OR_31012459,CS_11007848,PD_21006688,2024-08-05,14:42:41,9,WELCOME10,15,DV_61000004
OR_31012460,CS_11002243,PD_21005923,2024-07-16,20:27:06,6,No Coupons,0,DV_61000005
OR_31012461,CS_11002555,PD_21001680,2024-10-18,3:52:34,10,SUMMER15,10,DV_61000002
OR_31012462,CS_11005906,PD_21009291,2024-12-10,16:55:02,3,WELCOME10,15,DV_61000001
OR_31012463,CS_11003564,PD_21006035,2024-04-28,0:08:20,9,WELCOME10,20,DV_61000005
OR_31012464,CS_11006205,PD_21006677,2024-08-13,7:44:41,4,SUMMER15,15,DV_61000001
OR_31012465,CS_11008558,PD_21005423,2024-10-11,9:26:18,4,FESTIVE20,10,DV_61000004
OR_31012466,CS_11006438,PD_21006883,2024-08-16,5:00:49,6,SUMMER15,20,DV_61000005
OR_31012467,CS_11006657,PD_21001895,2024-09-24,5:18:05,6,FESTIVE20,20,DV_61000004
OR_31012468,CS_11002381,PD_21006916,2025-01-30,12:28:56,4,SUMMER15,10,DV_61000005
OR_31012469,CS_11008578,PD_21006608,2025-03-01,20:00:01,6,WELCOME10,15,DV_61000002
OR_31012470,CS_11008103,PD_21007361,2025-02-23,4:10:59,3,FESTIVE20,15,DV_61000003
OR_31012471,CS_11006534,PD_21007603,2024-10-26,23:18:58,4,MACRO40,20,DV_61000003
OR_31012472,CS_11003858,PD_21009896,2024-07-08,14:15:31,5,MACRO40,10,DV_61000001
OR_31012473,CS_11004109,PD_21001408,2024-04-06,2:04:37,5,FESTIVE20,15,DV_61000005
OR_31012474,CS_11006923,PD_21002825,2024-05-01,15:44:16,6,MACRO40,20,DV_61000004
OR_31012475,CS_11006182,PD_21006631,2024-10-06,15:15:20,8,No Coupons,0,DV_61000002
OR_31012476,CS_11001428,PD_21000992,2024-03-10,8:37:23,7,No Coupons,0,DV_61000002
OR_31012477,CS_11008229,PD_21006849,2024-12-06,16:28:02,3,FESTIVE20,20,DV_61000002
OR_31012478,CS_11004529,PD_21002539,2024-12-29,20:20:16,7,No Coupons,0,DV_61000003
OR_31012479,CS_11002430,PD_21002868,2024-10-03,15:05:17,7,SUMMER15,15,DV_61000004
OR_31012480,CS_11002326,PD_21008486,2024-10-14,9:35:45,3,No Coupons,0,DV_61000002
OR_31012481,CS_11009781,PD_21000065,2024-03-27,9:33:56,1,No Coupons,0,DV_61000002
OR_31012482,CS_11000543,PD_21007918,2024-07-07,5:39:21,2,No Coupons,0,DV_61000001
OR_31012483,CS_11003505,PD_21004664,2024-07-30,1:46:26,7,FESTIVE20,10,DV_61000005
OR_31012484,CS_11006216,PD_21000353,2025-01-06,9:54:19,9,No Coupons,0,DV_61000005
OR_31012485,CS_11006340,PD_21007345,2024-05-05,11:52:48,4,MACRO40,20,DV_61000005
OR_31012486,CS_11005778,PD_21004367,2024-11-02,22:54:02,1,FESTIVE20,20,DV_61000001
OR_31012487,CS_11001890,PD_21004157,2024-05-25,11:30:07,2,MACRO40,20,DV_61000003
OR_31012488,CS_11006428,PD_21009477,2024-10-13,10:40:04,10,No Coupons,0,DV_61000001
OR_31012489,CS_11002565,PD_21000464,2024-03-24,14:03:09,5,FESTIVE20,15,DV_61000002
OR_31012490,CS_11002329,PD_21002012,2024-11-04,14:17:58,7,MACRO40,15,DV_61000004
OR_31012491,CS_11001537,PD_21002519,2025-01-31,4:41:41,9,No Coupons,0,DV_61000002
OR_31012492,CS_11007166,PD_21004824,2025-02-21,17:32:23,8,MACRO40,20,DV_61000002
OR_31012493,CS_11001092,PD_21002381,2024-04-27,0:39:41,9,WELCOME10,10,DV_61000004
OR_31012494,CS_11004286,PD_21006772,2024-08-24,10:35:28,7,WELCOME10,10,DV_61000005
OR_31012495,CS_11006668,PD_21001357,2024-12-04,16:03:55,10,MACRO40,15,DV_61000001
OR_31012496,CS_11005420,PD_21003206,2024-08-23,4:54:51,9,MACRO40,10,DV_61000003
OR_31012497,CS_11008560,PD_21009511,2024-10-30,6:54:49,9,No Coupons,0,DV_61000002
OR_31012498,CS_11005952,PD_21000281,2024-06-23,13:44:12,4,WELCOME10,15,DV_61000002
OR_31012499,CS_11002244,PD_21006999,2024-07-10,22:45:28,7,MACRO40,20,DV_61000003
OR_31012500,CS_11006161,PD_21004164,2024-08-17,14:23:47,2,MACRO40,10,DV_61000001
OR_31012501,CS_11009346,PD_21001361,2024-10-06,8:57:42,9,No Coupons,0,DV_61000002
OR_31012502,CS_11009545,PD_21006214,2025-02-16,2:54:08,1,FESTIVE20,15,DV_61000003
OR_31012503,CS_11009350,PD_21009178,2025-02-07,5:44:18,7,MACRO40,10,DV_61000002
OR_31012504,CS_11004456,PD_21009597,2024-04-04,17:40:02,8,SUMMER15,20,DV_61000005
OR_31012505,CS_11003852,PD_21006098,2024-03-15,11:51:32,9,WELCOME10,20,DV_61000005
OR_31012506,CS_11008486,PD_21003331,2024-03-27,3:42:24,5,SUMMER15,10,DV_61000002
OR_31012507,CS_11005750,PD_21001786,2024-07-06,1:06:36,4,FESTIVE20,15,DV_61000002
OR_31012508,CS_11009571,PD_21000058,2024-10-12,0:48:08,1,SUMMER15,15,DV_61000005
OR_31012509,CS_11005945,PD_21002048,2024-05-11,20:16:16,1,SUMMER15,15,DV_61000002
OR_31012510,CS_11005688,PD_21009287,2024-09-16,11:40:56,2,WELCOME10,15,DV_61000001
OR_31012511,CS_11002640,PD_21000554,2025-01-24,13:35:28,3,No Coupons,0,DV_61000001
OR_31012512,CS_11008806,PD_21004496,2024-07-20,7:32:10,7,FESTIVE20,15,DV_61000004
OR_31012513,CS_11007535,PD_21001932,2024-03-23,23:48:50,6,SUMMER15,10,DV_61000001
OR_31012514,CS_11002510,PD_21005630,2024-11-20,17:02:47,9,No Coupons,0,DV_61000002
OR_31012515,CS_11001808,PD_21001550,2024-10-25,8:16:14,6,FESTIVE20,20,DV_61000002
OR_31012516,CS_11008287,PD_21001813,2024-10-30,3:16:33,9,SUMMER15,20,DV_61000003
OR_31012517,CS_11002129,PD_21001336,2025-02-15,15:48:09,5,No Coupons,0,DV_61000001
OR_31012518,CS_11005535,PD_21008075,2024-08-12,3:56:18,7,MACRO40,10,DV_61000005
OR_31012519,CS_11007877,PD_21007354,2024-10-14,5:10:05,10,SUMMER15,15,DV_61000005
OR_31012520,CS_11000658,PD_21004808,2024-10-26,9:43:30,2,MACRO40,10,DV_61000004
OR_31012521,CS_11004961,PD_21003971,2024-08-23,16:34:39,3,FESTIVE20,20,DV_61000003
OR_31012522,CS_11007982,PD_21000679,2025-01-12,22:18:11,2,No Coupons,0,DV_61000005
OR_31012523,CS_11006912,PD_21008414,2025-01-15,6:36:45,3,FESTIVE20,10,DV_61000004
OR_31012524,CS_11009057,PD_21007232,2024-09-09,21:11:28,4,No Coupons,0,DV_61000001
OR_31012525,CS_11003985,PD_21002516,2024-11-22,9:26:12,4,MACRO40,20,DV_61000003
OR_31012526,CS_11000864,PD_21006766,2025-02-03,19:14:23,9,No Coupons,0,DV_61000003
OR_31012527,CS_11002653,PD_21006217,2025-01-31,12:42:01,7,MACRO40,10,DV_61000002
OR_31012528,CS_11001237,PD_21002897,2024-03-31,4:01:08,10,FESTIVE20,10,DV_61000001
OR_31012529,CS_11009963,PD_21003388,2024-11-17,20:20:06,9,SUMMER15,15,DV_61000003
OR_31012530,CS_11007593,PD_21003259,2024-09-10,21:16:06,10,WELCOME10,10,DV_61000004
OR_31012531,CS_11003483,PD_21007448,2024-04-25,13:14:21,1,MACRO40,10,DV_61000005
OR_31012532,CS_11006326,PD_21009915,2024-11-21,0:42:17,8,SUMMER15,20,DV_61000001
OR_31012533,CS_11001055,PD_21003825,2024-09-07,1:40:50,2,No Coupons,0,DV_61000001
OR_31012534,CS_11001928,PD_21008751,2024-12-02,0:53:36,2,FESTIVE20,15,DV_61000003
OR_31012535,CS_11000014,PD_21000907,2025-02-11,13:14:39,2,MACRO40,20,DV_61000003
OR_31012536,CS_11003040,PD_21000525,2024-07-10,2:38:03,9,SUMMER15,10,DV_61000003
OR_31012537,CS_11006587,PD_21002207,2025-02-27,20:44:12,3,SUMMER15,15,DV_61000004
OR_31012538,CS_11005767,PD_21007359,2025-02-19,18:16:48,7,FESTIVE20,10,DV_61000002
OR_31012539,CS_11008140,PD_21005652,2025-01-15,20:30:04,1,WELCOME10,20,DV_61000003
OR_31012540,CS_11006596,PD_21009132,2024-04-11,3:40:10,8,FESTIVE20,10,DV_61000002
OR_31012541,CS_11008608,PD_21009393,2024-05-29,9:07:03,3,No Coupons,0,DV_61000002
OR_31012542,CS_11009142,PD_21000842,2024-07-26,18:03:01,9,FESTIVE20,15,DV_61000001
OR_31012543,CS_11001037,PD_21003498,2024-04-21,1:27:24,7,No Coupons,0,DV_61000005
OR_31012544,CS_11002992,PD_21003391,2024-05-31,3:54:50,6,FESTIVE20,15,DV_61000005
OR_31012545,CS_11006339,PD_21002896,2024-05-26,23:04:57,3,SUMMER15,15,DV_61000004
OR_31012546,CS_11009968,PD_21004388,2024-10-23,3:00:15,7,SUMMER15,20,DV_61000004
OR_31012547,CS_11008301,PD_21000669,2024-11-25,17:28:31,3,No Coupons,0,DV_61000005
OR_31012548,CS_11004860,PD_21007071,2024-12-08,13:43:10,6,FESTIVE20,15,DV_61000005
OR_31012549,CS_11003399,PD_21006614,2024-09-11,17:39:37,8,WELCOME10,10,DV_61000001
OR_31012550,CS_11008082,PD_21001100,2024-07-03,17:53:32,8,SUMMER15,15,DV_61000001
OR_31012551,CS_11003705,PD_21004195,2024-04-15,11:07:43,8,FESTIVE20,20,DV_61000005
OR_31012552,CS_11001264,PD_21000484,2025-02-11,16:31:23,8,WELCOME10,10,DV_61000003
OR_31012553,CS_11003314,PD_21002629,2024-05-15,9:55:34,6,WELCOME10,10,DV_61000003
OR_31012554,CS_11008302,PD_21009789,2024-11-03,22:13:53,10,SUMMER15,10,DV_61000001
OR_31012555,CS_11007709,PD_21001264,2024-12-08,12:31:19,6,No Coupons,0,DV_61000002
OR_31012556,CS_11004929,PD_21000719,2024-05-22,4:14:43,6,SUMMER15,20,DV_61000005
OR_31012557,CS_11005481,PD_21007358,2025-01-18,16:05:18,1,WELCOME10,10,DV_61000004
OR_31012558,CS_11008557,PD_21008515,2025-02-16,23:42:09,10,MACRO40,15,DV_61000003
OR_31012559,CS_11008634,PD_21008964,2024-07-31,12:35:50,6,WELCOME10,10,DV_61000002
OR_31012560,CS_11005357,PD_21003665,2025-01-30,8:17:41,6,No Coupons,0,DV_61000003
OR_31012561,CS_11005653,PD_21008843,2024-06-08,17:35:58,1,No Coupons,0,DV_61000002
OR_31012562,CS_11003515,PD_21004122,2024-11-20,7:38:18,10,No Coupons,0,DV_61000005
OR_31012563,CS_11002283,PD_21003377,2024-07-23,2:55:36,9,No Coupons,0,DV_61000005
OR_31012564,CS_11008908,PD_21003575,2024-05-24,7:21:52,6,No Coupons,0,DV_61000005
OR_31012565,CS_11001090,PD_21001458,2024-09-30,13:48:40,8,MACRO40,10,DV_61000001
OR_31012566,CS_11007454,PD_21000684,2024-10-25,12:56:17,3,WELCOME10,10,DV_61000002
OR_31012567,CS_11007694,PD_21002298,2024-12-18,6:31:23,2,No Coupons,0,DV_61000004
OR_31012568,CS_11000435,PD_21007535,2024-09-22,15:04:26,8,WELCOME10,20,DV_61000004
OR_31012569,CS_11003020,PD_21000571,2025-01-11,13:14:33,9,No Coupons,0,DV_61000005
OR_31012570,CS_11000575,PD_21004145,2024-08-10,16:35:08,3,SUMMER15,15,DV_61000004
OR_31012571,CS_11007689,PD_21001030,2024-11-14,5:59:42,5,No Coupons,0,DV_61000003
OR_31012572,CS_11007182,PD_21000290,2024-11-07,14:31:34,8,MACRO40,10,DV_61000002
OR_31012573,CS_11000123,PD_21009340,2024-12-21,18:43:15,10,SUMMER15,15,DV_61000002
OR_31012574,CS_11005705,PD_21007411,2024-11-08,3:16:29,2,SUMMER15,15,DV_61000002
OR_31012575,CS_11004316,PD_21009377,2024-06-01,12:35:30,8,MACRO40,20,DV_61000003
OR_31012576,CS_11002483,PD_21001466,2024-05-02,16:18:00,4,WELCOME10,15,DV_61000001
OR_31012577,CS_11002162,PD_21009492,2024-12-10,13:03:52,3,No Coupons,0,DV_61000003
OR_31012578,CS_11000405,PD_21008332,2024-11-27,13:17:19,8,No Coupons,0,DV_61000002
OR_31012579,CS_11009899,PD_21005007,2024-11-30,11:49:19,9,SUMMER15,20,DV_61000002
OR_31012580,CS_11003844,PD_21009549,2024-08-16,5:43:00,4,FESTIVE20,20,DV_61000002
OR_31012581,CS_11008217,PD_21003149,2024-12-03,13:04:41,10,No Coupons,0,DV_61000004
OR_31012582,CS_11007246,PD_21003727,2024-03-06,12:15:01,1,SUMMER15,20,DV_61000001
OR_31012583,CS_11000582,PD_21003311,2024-09-09,4:48:05,9,SUMMER15,10,DV_61000003
OR_31012584,CS_11000481,PD_21003499,2024-11-29,11:28:22,7,No Coupons,0,DV_61000002
OR_31012585,CS_11007059,PD_21006492,2024-11-10,11:01:44,6,No Coupons,0,DV_61000005
OR_31012586,CS_11000535,PD_21000302,2025-02-23,14:18:59,3,No Coupons,0,DV_61000001
OR_31012587,CS_11002161,PD_21008755,2024-10-06,12:52:58,4,WELCOME10,10,DV_61000005
OR_31012588,CS_11007064,PD_21004938,2024-04-10,21:58:31,5,SUMMER15,15,DV_61000001
OR_31012589,CS_11005550,PD_21007454,2024-11-10,12:14:14,8,SUMMER15,15,DV_61000002
OR_31012590,CS_11002164,PD_21002619,2025-01-17,15:15:00,7,WELCOME10,15,DV_61000001
OR_31012591,CS_11007869,PD_21006071,2025-03-06,16:03:18,3,SUMMER15,15,DV_61000001
OR_31012592,CS_11002107,PD_21001315,2024-05-11,6:34:22,3,FESTIVE20,15,DV_61000002
OR_31012593,CS_11009386,PD_21003817,2024-07-01,19:00:29,4,MACRO40,20,DV_61000005
OR_31012594,CS_11004596,PD_21000621,2024-07-15,7:48:17,10,MACRO40,10,DV_61000005
OR_31012595,CS_11007474,PD_21008390,2024-11-01,22:10:47,9,No Coupons,0,DV_61000004
OR_31012596,CS_11009171,PD_21000200,2024-09-04,19:34:08,3,SUMMER15,20,DV_61000005
OR_31012597,CS_11002418,PD_21005038,2024-09-02,15:15:39,8,FESTIVE20,15,DV_61000005
OR_31012598,CS_11009181,PD_21001325,2024-06-05,5:47:09,7,WELCOME10,10,DV_61000001
OR_31012599,CS_11008420,PD_21001399,2024-08-30,11:15:02,3,WELCOME10,20,DV_61000004
OR_31012600,CS_11000467,PD_21006245,2024-05-06,11:49:15,6,No Coupons,0,DV_61000002
OR_31012601,CS_11008512,PD_21003616,2024-09-28,10:37:33,9,SUMMER15,20,DV_61000002
OR_31012602,CS_11005690,PD_21002932,2025-02-07,13:02:57,10,FESTIVE20,10,DV_61000003
OR_31012603,CS_11008586,PD_21008892,2024-11-16,15:45:02,5,SUMMER15,15,DV_61000004
OR_31012604,CS_11009880,PD_21004603,2024-04-06,2:13:07,5,FESTIVE20,15,DV_61000001
OR_31012605,CS_11000855,PD_21005677,2024-03-17,22:32:24,10,FESTIVE20,20,DV_61000003
OR_31012606,CS_11008322,PD_21001290,2024-09-08,10:39:58,6,MACRO40,10,DV_61000003
OR_31012607,CS_11004530,PD_21004622,2024-10-30,2:29:42,4,SUMMER15,20,DV_61000002
OR_31012608,CS_11000444,PD_21002558,2024-11-28,14:35:33,5,WELCOME10,15,DV_61000005
OR_31012609,CS_11002227,PD_21002388,2024-12-12,1:14:57,10,No Coupons,0,DV_61000001
OR_31012610,CS_11004846,PD_21007879,2025-01-19,0:29:01,2,WELCOME10,20,DV_61000004
OR_31012611,CS_11009188,PD_21007594,2025-01-27,10:51:34,8,SUMMER15,15,DV_61000003
OR_31012612,CS_11002503,PD_21005574,2025-01-19,11:16:29,6,No Coupons,0,DV_61000001
OR_31012613,CS_11007805,PD_21003721,2025-01-18,21:30:29,3,FESTIVE20,10,DV_61000002
OR_31012614,CS_11005296,PD_21008236,2024-07-13,19:59:13,10,SUMMER15,15,DV_61000003
OR_31012615,CS_11006092,PD_21005303,2024-10-15,17:36:32,2,SUMMER15,15,DV_61000003
OR_31012616,CS_11003778,PD_21006812,2024-12-12,6:01:32,1,MACRO40,15,DV_61000002
OR_31012617,CS_11000533,PD_21006308,2024-04-24,1:53:42,7,SUMMER15,20,DV_61000002
OR_31012618,CS_11007914,PD_21009116,2024-12-07,2:03:03,2,SUMMER15,10,DV_61000002
OR_31012619,CS_11003847,PD_21000149,2024-10-27,9:57:37,7,No Coupons,0,DV_61000001
OR_31012620,CS_11008649,PD_21005362,2024-11-06,20:59:44,9,No Coupons,0,DV_61000001
OR_31012621,CS_11008782,PD_21007862,2024-07-09,0:50:53,9,SUMMER15,10,DV_61000001
OR_31012622,CS_11002768,PD_21006304,2024-06-29,20:25:24,5,MACRO40,15,DV_61000005
OR_31012623,CS_11002275,PD_21009075,2024-07-21,23:48:06,9,WELCOME10,15,DV_61000003
OR_31012624,CS_11001434,PD_21001361,2024-05-16,0:04:53,1,SUMMER15,20,DV_61000001
OR_31012625,CS_11008288,PD_21000409,2024-06-18,6:50:01,3,MACRO40,15,DV_61000005
OR_31012626,CS_11001643,PD_21006089,2024-09-05,7:55:57,9,WELCOME10,20,DV_61000003
OR_31012627,CS_11008167,PD_21002991,2024-08-22,1:07:09,8,MACRO40,20,DV_61000001
OR_31012628,CS_11009955,PD_21005727,2025-02-15,17:37:44,5,No Coupons,0,DV_61000002
OR_31012629,CS_11008801,PD_21002747,2024-08-07,23:01:44,8,SUMMER15,10,DV_61000004
OR_31012630,CS_11004242,PD_21005189,2024-11-27,7:34:21,5,WELCOME10,10,DV_61000001
OR_31012631,CS_11006562,PD_21004145,2024-04-19,4:22:46,9,FESTIVE20,10,DV_61000004
OR_31012632,CS_11009439,PD_21006530,2024-06-17,12:21:19,7,SUMMER15,15,DV_61000001
OR_31012633,CS_11001512,PD_21005502,2024-07-19,8:29:39,9,WELCOME10,15,DV_61000002
OR_31012634,CS_11007116,PD_21003683,2024-10-06,18:14:47,3,WELCOME10,10,DV_61000004
OR_31012635,CS_11000787,PD_21001494,2024-11-04,18:51:14,1,SUMMER15,15,DV_61000005
OR_31012636,CS_11003101,PD_21003499,2025-02-13,1:57:49,1,MACRO40,15,DV_61000002
OR_31012637,CS_11007018,PD_21007306,2025-01-19,21:37:42,6,SUMMER15,10,DV_61000004
OR_31012638,CS_11006238,PD_21003744,2024-12-06,4:03:47,2,FESTIVE20,15,DV_61000004
OR_31012639,CS_11002117,PD_21008702,2024-11-04,20:27:22,3,MACRO40,20,DV_61000002
OR_31012640,CS_11005721,PD_21005705,2024-04-09,2:22:02,2,FESTIVE20,15,DV_61000002
OR_31012641,CS_11004019,PD_21009119,2024-07-21,14:03:38,6,WELCOME10,20,DV_61000002
OR_31012642,CS_11005247,PD_21007325,2024-06-20,5:04:58,10,No Coupons,0,DV_61000003
OR_31012643,CS_11007588,PD_21006035,2025-01-05,15:26:06,10,FESTIVE20,15,DV_61000005
OR_31012644,CS_11008530,PD_21008589,2024-07-17,16:04:28,8,FESTIVE20,20,DV_61000001
OR_31012645,CS_11003227,PD_21004163,2025-02-10,23:54:59,4,No Coupons,0,DV_61000004
OR_31012646,CS_11000241,PD_21007096,2024-03-20,17:25:41,4,No Coupons,0,DV_61000001
OR_31012647,CS_11008527,PD_21001251,2024-11-25,15:05:28,8,MACRO40,20,DV_61000002
OR_31012648,CS_11004692,PD_21002876,2025-01-26,15:27:00,9,No Coupons,0,DV_61000005
OR_31012649,CS_11002286,PD_21003073,2024-10-30,4:34:30,4,FESTIVE20,15,DV_61000005
OR_31012650,CS_11003381,PD_21004584,2024-11-07,23:33:51,4,SUMMER15,10,DV_61000003
OR_31012651,CS_11005670,PD_21006172,2024-08-31,9:10:55,7,No Coupons,0,DV_61000002
OR_31012652,CS_11005233,PD_21002554,2024-09-16,8:32:47,2,No Coupons,0,DV_61000004
OR_31012653,CS_11001436,PD_21004804,2024-10-24,22:23:10,10,No Coupons,0,DV_61000003
OR_31012654,CS_11000600,PD_21000863,2024-06-05,15:21:07,8,WELCOME10,20,DV_61000002
OR_31012655,CS_11000908,PD_21003258,2024-09-19,9:26:33,1,No Coupons,0,DV_61000003
OR_31012656,CS_11000639,PD_21004184,2025-01-24,8:14:52,8,WELCOME10,15,DV_61000001
OR_31012657,CS_11002242,PD_21004313,2024-05-14,20:51:26,8,MACRO40,20,DV_61000002
OR_31012658,CS_11005880,PD_21002198,2024-09-15,12:17:24,2,SUMMER15,15,DV_61000004
OR_31012659,CS_11008095,PD_21007150,2024-11-04,22:35:46,2,WELCOME10,20,DV_61000004
OR_31012660,CS_11009366,PD_21003669,2024-12-06,2:26:10,7,SUMMER15,15,DV_61000002
OR_31012661,CS_11009817,PD_21002124,2024-05-30,19:23:54,5,FESTIVE20,10,DV_61000003
OR_31012662,CS_11000184,PD_21003929,2024-05-15,13:45:41,6,WELCOME10,20,DV_61000005
OR_31012663,CS_11009142,PD_21004597,2024-11-17,10:34:05,1,MACRO40,15,DV_61000002
OR_31012664,CS_11004941,PD_21001091,2024-04-14,8:58:37,2,No Coupons,0,DV_61000004
OR_31012665,CS_11007789,PD_21004339,2024-04-20,23:10:22,7,No Coupons,0,DV_61000001
OR_31012666,CS_11001822,PD_21007402,2024-03-23,20:47:08,3,MACRO40,20,DV_61000004
OR_31012667,CS_11007589,PD_21009137,2024-06-30,1:09:29,9,WELCOME10,10,DV_61000005
OR_31012668,CS_11003287,PD_21007853,2024-03-27,21:37:07,10,MACRO40,15,DV_61000004
OR_31012669,CS_11007798,PD_21009328,2024-04-27,22:07:07,4,WELCOME10,20,DV_61000005
OR_31012670,CS_11006803,PD_21006661,2024-05-14,1:54:20,9,WELCOME10,20,DV_61000002
OR_31012671,CS_11007119,PD_21007204,2024-06-05,21:11:39,3,MACRO40,10,DV_61000004
OR_31012672,CS_11008487,PD_21003450,2024-11-09,4:52:30,6,No Coupons,0,DV_61000003
OR_31012673,CS_11003862,PD_21005772,2024-12-05,8:30:51,9,WELCOME10,20,DV_61000003
OR_31012674,CS_11007911,PD_21001577,2024-12-24,0:04:11,5,No Coupons,0,DV_61000004
OR_31012675,CS_11009446,PD_21000334,2025-01-31,20:31:21,10,SUMMER15,10,DV_61000004
OR_31012676,CS_11000750,PD_21004876,2024-12-06,16:56:43,1,No Coupons,0,DV_61000001
OR_31012677,CS_11007984,PD_21001921,2024-11-14,10:06:11,1,MACRO40,10,DV_61000004
OR_31012678,CS_11003874,PD_21007752,2024-10-23,11:40:31,9,WELCOME10,15,DV_61000001
OR_31012679,CS_11002434,PD_21003942,2024-03-23,1:29:20,10,SUMMER15,10,DV_61000001
OR_31012680,CS_11003184,PD_21008353,2024-06-27,13:11:19,1,WELCOME10,15,DV_61000001
OR_31012681,CS_11005392,PD_21000870,2025-01-01,13:59:03,5,FESTIVE20,10,DV_61000001
OR_31012682,CS_11007938,PD_21009670,2024-12-29,12:01:37,10,WELCOME10,20,DV_61000002
OR_31012683,CS_11008122,PD_21000042,2024-07-03,1:14:57,8,No Coupons,0,DV_61000003
OR_31012684,CS_11001558,PD_21006315,2024-05-31,18:21:07,6,FESTIVE20,15,DV_61000001
OR_31012685,CS_11009411,PD_21004894,2024-05-21,16:06:44,1,MACRO40,15,DV_61000003
OR_31012686,CS_11006275,PD_21001389,2024-04-10,3:10:43,4,MACRO40,20,DV_61000001
OR_31012687,CS_11002396,PD_21007717,2024-07-31,11:48:48,2,MACRO40,20,DV_61000003
OR_31012688,CS_11009629,PD_21000122,2024-07-11,19:02:34,9,WELCOME10,20,DV_61000004
OR_31012689,CS_11006870,PD_21003819,2024-06-28,16:20:58,1,SUMMER15,10,DV_61000004
OR_31012690,CS_11005817,PD_21006221,2024-04-14,13:16:14,8,SUMMER15,20,DV_61000003
OR_31012691,CS_11001850,PD_21001307,2024-03-19,10:06:11,9,SUMMER15,15,DV_61000001
OR_31012692,CS_11005535,PD_21002169,2024-05-15,21:18:10,8,SUMMER15,20,DV_61000002
OR_31012693,CS_11009489,PD_21007734,2025-02-25,18:49:40,9,FESTIVE20,10,DV_61000003
OR_31012694,CS_11004642,PD_21009422,2025-02-16,5:56:13,4,WELCOME10,20,DV_61000005
OR_31012695,CS_11006920,PD_21009838,2024-06-23,2:15:42,9,WELCOME10,15,DV_61000002
OR_31012696,CS_11008806,PD_21006213,2024-09-27,5:56:28,1,No Coupons,0,DV_61000005
OR_31012697,CS_11005441,PD_21007726,2024-08-19,6:56:46,4,WELCOME10,10,DV_61000003
OR_31012698,CS_11004313,PD_21007349,2024-05-08,2:03:37,8,SUMMER15,15,DV_61000001
